,time_received,counts,ti
1577,1668764905.399499,30,2022-11-18 09:48:25.399499008
1576,1668764907.121779,30,2022-11-18 09:48:27.121778944
1575,1668764908.821157,30,2022-11-18 09:48:28.821156864
1574,1668764910.542591,30,2022-11-18 09:48:30.542590976
1573,1668764912.480446,30,2022-11-18 09:48:32.480446208
1572,1668764914.837509,30,2022-11-18 09:48:34.837508864
1571,1668764916.559653,30,2022-11-18 09:48:36.559653120
1570,1668764918.341217,30,2022-11-18 09:48:38.341217024
1569,1668764920.040375,30,2022-11-18 09:48:40.040375040
1568,1668764921.781988,30,2022-11-18 09:48:41.781987840
1567,1668764924.462654,30,2022-11-18 09:48:44.462654208
1566,1668764926.160531,30,2022-11-18 09:48:46.160530944
1529,1668764927.857377,30,2022-11-18 09:48:47.857377024
1391,1668764929.538509,30,2022-11-18 09:48:49.538508800
1255,1668764931.3009,30,2022-11-18 09:48:51.300900096
1390,1668764932.941131,30,2022-11-18 09:48:52.941131008
1218,1668764934.682474,30,2022-11-18 09:48:54.682473984
1217,1668764936.358032,30,2022-11-18 09:48:56.358031872
1216,1668764938.098658,30,2022-11-18 09:48:58.098658048
1215,1668764939.821822,30,2022-11-18 09:48:59.821821952
1214,1668764942.024254,30,2022-11-18 09:49:02.024254208
1213,1668764943.742505,30,2022-11-18 09:49:03.742504960
1212,1668764945.604598,30,2022-11-18 09:49:05.604598016
1211,1668764947.440973,30,2022-11-18 09:49:07.440973056
1210,1668764949.21821,30,2022-11-18 09:49:09.218210048
1209,1668764950.899094,30,2022-11-18 09:49:10.899094016
1208,1668764952.623118,30,2022-11-18 09:49:12.623117824
1207,1668764954.38013,30,2022-11-18 09:49:14.380130048
1206,1668764956.038284,30,2022-11-18 09:49:16.038284032
1205,1668764957.76046,30,2022-11-18 09:49:17.760459776
1203,1668764959.536974,30,2022-11-18 09:49:19.536974080
1188,1668764961.21821,30,2022-11-18 09:49:21.218210048
1202,1668764962.922747,30,2022-11-18 09:49:22.922746880
1201,1668764964.642317,30,2022-11-18 09:49:24.642317056
1200,1668764966.375553,30,2022-11-18 09:49:26.375552768
1199,1668764968.040171,30,2022-11-18 09:49:28.040171008
1198,1668764969.739473,30,2022-11-18 09:49:29.739473152
1197,1668764971.462194,30,2022-11-18 09:49:31.462193920
1196,1668764973.198541,30,2022-11-18 09:49:33.198540800
1195,1668764974.91076,30,2022-11-18 09:49:34.910759936
1194,1668764976.800058,30,2022-11-18 09:49:36.800057856
1193,1668764978.479899,30,2022-11-18 09:49:38.479898880
1192,1668764980.175307,30,2022-11-18 09:49:40.175307008
1191,1668764981.898885,30,2022-11-18 09:49:41.898885120
1190,1668764983.581503,30,2022-11-18 09:49:43.581502976
1189,1668764985.321144,30,2022-11-18 09:49:45.321144064
1219,1668764986.998875,30,2022-11-18 09:49:46.998874880
1204,1668764988.680393,30,2022-11-18 09:49:48.680392960
1220,1668764990.601739,30,2022-11-18 09:49:50.601739008
1665,1668764992.280201,30,2022-11-18 09:49:52.280200960
1238,1668764993.976415,30,2022-11-18 09:49:53.976414976
1252,1668764995.680298,30,2022-11-18 09:49:55.680297984
1251,1668764997.459938,30,2022-11-18 09:49:57.459938048
1250,1668764999.223361,30,2022-11-18 09:49:59.223361024
1249,1668765000.921537,30,2022-11-18 09:50:00.921537024
1248,1668765002.787688,30,2022-11-18 09:50:02.787687936
1247,1668765004.597093,30,2022-11-18 09:50:04.597093120
1246,1668765006.321971,30,2022-11-18 09:50:06.321970944
1245,1668765008.003598,30,2022-11-18 09:50:08.003598080
1244,1668765009.681838,30,2022-11-18 09:50:09.681838080
1243,1668765011.402631,30,2022-11-18 09:50:11.402631168
1242,1668765013.125012,30,2022-11-18 09:50:13.125011968
1241,1668765014.823856,30,2022-11-18 09:50:14.823856128
1240,1668765016.540252,30,2022-11-18 09:50:16.540251904
1239,1668765018.201308,30,2022-11-18 09:50:18.201307904
1237,1668765019.941086,30,2022-11-18 09:50:19.941085952
1222,1668765021.75968,30,2022-11-18 09:50:21.759680000
1236,1668765023.519668,30,2022-11-18 09:50:23.519668224
1235,1668765025.221007,30,2022-11-18 09:50:25.221007104
1234,1668765026.91914,30,2022-11-18 09:50:26.919140096
1233,1668765028.580731,30,2022-11-18 09:50:28.580730880
1232,1668765030.440843,30,2022-11-18 09:50:30.440843008
1231,1668765032.180197,30,2022-11-18 09:50:32.180197120
1230,1668765033.861735,30,2022-11-18 09:50:33.861735168
1229,1668765035.562147,30,2022-11-18 09:50:35.562146816
1228,1668765037.299108,30,2022-11-18 09:50:37.299108096
1227,1668765039.022413,30,2022-11-18 09:50:39.022413056
1226,1668765040.722881,30,2022-11-18 09:50:40.722881024
1225,1668765042.385821,30,2022-11-18 09:50:42.385821184
1224,1668765044.120968,30,2022-11-18 09:50:44.120968192
1223,1668765045.981428,30,2022-11-18 09:50:45.981427968
1221,1668765047.719155,30,2022-11-18 09:50:47.719155200
1187,1668765049.402694,30,2022-11-18 09:50:49.402693888
1186,1668765051.081724,30,2022-11-18 09:50:51.081723904
1185,1668765052.830719,30,2022-11-18 09:50:52.830718976
1150,1668765054.504445,30,2022-11-18 09:50:54.504445184
1149,1668765056.182364,30,2022-11-18 09:50:56.182363904
1148,1668765057.920462,30,2022-11-18 09:50:57.920461824
1147,1668765059.661579,30,2022-11-18 09:50:59.661579008
1146,1668765061.340335,30,2022-11-18 09:51:01.340334848
1145,1668765063.02479,30,2022-11-18 09:51:03.024790016
1144,1668765064.842223,30,2022-11-18 09:51:04.842222848
1143,1668765066.560276,30,2022-11-18 09:51:06.560275968
1142,1668765068.259496,30,2022-11-18 09:51:08.259495936
1141,1668765069.985155,30,2022-11-18 09:51:09.985155072
1140,1668765071.704482,30,2022-11-18 09:51:11.704482048
1139,1668765073.419144,30,2022-11-18 09:51:13.419143936
1138,1668765075.102431,30,2022-11-18 09:51:15.102430976
1137,1668765076.879167,30,2022-11-18 09:51:16.879166976
1136,1668765078.544076,30,2022-11-18 09:51:18.544076032
1135,1668765080.258268,30,2022-11-18 09:51:20.258268160
1134,1668765081.940433,30,2022-11-18 09:51:21.940433152
1120,1668765083.668473,30,2022-11-18 09:51:23.668473088
1121,1668765085.399133,30,2022-11-18 09:51:25.399132928
1122,1668765087.080199,30,2022-11-18 09:51:27.080198912
1123,1668765088.785339,30,2022-11-18 09:51:28.785339136
1124,1668765090.499777,30,2022-11-18 09:51:30.499777024
1125,1668765092.240365,30,2022-11-18 09:51:32.240365056
1119,1668765093.936137,30,2022-11-18 09:51:33.936136960
1126,1668765095.661463,30,2022-11-18 09:51:35.661463040
1128,1668765097.420057,30,2022-11-18 09:51:37.420057088
1129,1668765099.081343,30,2022-11-18 09:51:39.081342976
1130,1668765100.770285,30,2022-11-18 09:51:40.770284800
1131,1668765102.461408,30,2022-11-18 09:51:42.461408000
1132,1668765104.180598,30,2022-11-18 09:51:44.180598016
1133,1668765105.862216,30,2022-11-18 09:51:45.862215936
1151,1668765107.583442,30,2022-11-18 09:51:47.583441920
1152,1668765109.403894,30,2022-11-18 09:51:49.403894016
1153,1668765111.157361,30,2022-11-18 09:51:51.157361152
1170,1668765112.92381,30,2022-11-18 09:51:52.923810048
1184,1668765114.619445,30,2022-11-18 09:51:54.619444992
1183,1668765116.362619,30,2022-11-18 09:51:56.362618880
1182,1668765118.039869,30,2022-11-18 09:51:58.039869184
1181,1668765119.739755,30,2022-11-18 09:51:59.739755008
1180,1668765121.502608,30,2022-11-18 09:52:01.502608128
1179,1668765123.191136,30,2022-11-18 09:52:03.191136000
1178,1668765124.888446,30,2022-11-18 09:52:04.888446208
1177,1668765126.624644,30,2022-11-18 09:52:06.624644096
1176,1668765128.259326,30,2022-11-18 09:52:08.259325952
1175,1668765129.98278,30,2022-11-18 09:52:09.982779904
1174,1668765131.676733,30,2022-11-18 09:52:11.676732928
1173,1668765133.418674,30,2022-11-18 09:52:13.418673920
1172,1668765135.216442,30,2022-11-18 09:52:15.216442112
1171,1668765136.978475,30,2022-11-18 09:52:16.978475008
1169,1668765138.678012,30,2022-11-18 09:52:18.678011904
1154,1668765140.36018,30,2022-11-18 09:52:20.360179968
1168,1668765142.098867,30,2022-11-18 09:52:22.098866944
1167,1668765143.799319,30,2022-11-18 09:52:23.799319040
1166,1668765145.517957,30,2022-11-18 09:52:25.517956864
1165,1668765147.318117,30,2022-11-18 09:52:27.318116864
1164,1668765148.903053,30,2022-11-18 09:52:28.903053056
1163,1668765150.637917,30,2022-11-18 09:52:30.637916928
1162,1668765152.436456,30,2022-11-18 09:52:32.436455936
1161,1668765154.579723,30,2022-11-18 09:52:34.579723008
1160,1668765156.318219,30,2022-11-18 09:52:36.318219008
1159,1668765158.018329,30,2022-11-18 09:52:38.018328832
1158,1668765159.798357,30,2022-11-18 09:52:39.798356992
1157,1668765161.479632,30,2022-11-18 09:52:41.479631872
1156,1668765163.220085,30,2022-11-18 09:52:43.220084992
1155,1668765164.92254,30,2022-11-18 09:52:44.922540032
1253,1668765166.658796,30,2022-11-18 09:52:46.658796032
1127,1668765168.322089,30,2022-11-18 09:52:48.322088960
1254,1668765170.065478,30,2022-11-18 09:52:50.065478144
1264,1668765171.800092,30,2022-11-18 09:52:51.800091904
1355,1668765173.539516,30,2022-11-18 09:52:53.539515904
1354,1668765175.280689,30,2022-11-18 09:52:55.280688896
1353,1668765176.962666,30,2022-11-18 09:52:56.962665984
1352,1668765178.701656,30,2022-11-18 09:52:58.701656064
1351,1668765180.515617,30,2022-11-18 09:53:00.515616768
1350,1668765182.202484,30,2022-11-18 09:53:02.202483968
1349,1668765184.820157,30,2022-11-18 09:53:04.820156928
1348,1668765186.542434,30,2022-11-18 09:53:06.542434048
1347,1668765188.237714,30,2022-11-18 09:53:08.237714176
1346,1668765189.963063,30,2022-11-18 09:53:09.963063040
1345,1668765191.659259,30,2022-11-18 09:53:11.659259136
1344,1668765193.383393,30,2022-11-18 09:53:13.383393024
1343,1668765195.078631,30,2022-11-18 09:53:15.078630912
1342,1668765196.800929,30,2022-11-18 09:53:16.800929024
1340,1668765198.440437,30,2022-11-18 09:53:18.440436992
1325,1668765200.183981,30,2022-11-18 09:53:20.183981056
1339,1668765201.980823,30,2022-11-18 09:53:21.980823040
1338,1668765203.601087,30,2022-11-18 09:53:23.601086976
1337,1668765205.300208,30,2022-11-18 09:53:25.300208128
1336,1668765206.999168,30,2022-11-18 09:53:26.999168000
1335,1668765208.717258,30,2022-11-18 09:53:28.717257984
1334,1668765210.400344,30,2022-11-18 09:53:30.400343808
1333,1668765212.118853,30,2022-11-18 09:53:32.118853120
1332,1668765213.859467,30,2022-11-18 09:53:33.859467008
1331,1668765215.913297,30,2022-11-18 09:53:35.913296896
1330,1668765218.100085,30,2022-11-18 09:53:38.100084992
1329,1668765220.380612,30,2022-11-18 09:53:40.380611840
1328,1668765222.301486,30,2022-11-18 09:53:42.301486080
1327,1668765224.018127,30,2022-11-18 09:53:44.018126848
1326,1668765225.722679,30,2022-11-18 09:53:45.722678784
1356,1668765227.422852,30,2022-11-18 09:53:47.422852096
1341,1668765229.12135,30,2022-11-18 09:53:49.121350144
1357,1668765230.841904,30,2022-11-18 09:53:50.841903872
1375,1668765232.561878,30,2022-11-18 09:53:52.561878016
1389,1668765234.302971,30,2022-11-18 09:53:54.302970880
1388,1668765236.019913,30,2022-11-18 09:53:56.019912960
1387,1668765237.823311,30,2022-11-18 09:53:57.823311104
1386,1668765239.557753,30,2022-11-18 09:53:59.557753088
1385,1668765241.339997,30,2022-11-18 09:54:01.339996928
1384,1668765243.040448,30,2022-11-18 09:54:03.040448000
1383,1668765244.741985,30,2022-11-18 09:54:04.741985024
1382,1668765246.482843,30,2022-11-18 09:54:06.482842880
1381,1668765248.198765,30,2022-11-18 09:54:08.198765056
1380,1668765249.860338,30,2022-11-18 09:54:09.860337920
1379,1668765251.582347,30,2022-11-18 09:54:11.582347008
1378,1668765253.282089,30,2022-11-18 09:54:13.282088960
1377,1668765255.021176,30,2022-11-18 09:54:15.021176064
1376,1668765256.741093,30,2022-11-18 09:54:16.741092864
1374,1668765258.438428,30,2022-11-18 09:54:18.438427904
1359,1668765260.183353,30,2022-11-18 09:54:20.183352832
1373,1668765261.919434,30,2022-11-18 09:54:21.919433984
1372,1668765263.586154,30,2022-11-18 09:54:23.586153984
1371,1668765265.520839,30,2022-11-18 09:54:25.520838912
1370,1668765267.259837,30,2022-11-18 09:54:27.259836928
1369,1668765269.00147,30,2022-11-18 09:54:29.001470208
1368,1668765270.72021,30,2022-11-18 09:54:30.720210176
1367,1668765272.416255,30,2022-11-18 09:54:32.416254976
1366,1668765274.180165,30,2022-11-18 09:54:34.180165120
1365,1668765275.839418,30,2022-11-18 09:54:35.839417856
1364,1668765277.562569,30,2022-11-18 09:54:37.562568960
1363,1668765279.262754,30,2022-11-18 09:54:39.262754048
1362,1668765280.998797,30,2022-11-18 09:54:40.998797056
1361,1668765282.699594,30,2022-11-18 09:54:42.699593984
1360,1668765284.42243,30,2022-11-18 09:54:44.422429952
1358,1668765286.140195,30,2022-11-18 09:54:46.140194816
1324,1668765287.864213,30,2022-11-18 09:54:47.864212992
1323,1668765289.538292,30,2022-11-18 09:54:49.538291968
1322,1668765291.276376,30,2022-11-18 09:54:51.276376064
1287,1668765293.059469,30,2022-11-18 09:54:53.059469056
1286,1668765294.759746,30,2022-11-18 09:54:54.759746048
1285,1668765296.434853,30,2022-11-18 09:54:56.434853120
1284,1668765298.217138,30,2022-11-18 09:54:58.217138176
1283,1668765299.920226,30,2022-11-18 09:54:59.920226048
1282,1668765301.64026,30,2022-11-18 09:55:01.640260096
1281,1668765303.382856,30,2022-11-18 09:55:03.382855936
1280,1668765305.081576,30,2022-11-18 09:55:05.081576192
1279,1668765306.818933,30,2022-11-18 09:55:06.818932992
1278,1668765308.497816,30,2022-11-18 09:55:08.497816064
1277,1668765310.225068,30,2022-11-18 09:55:10.225068032
1276,1668765311.922236,30,2022-11-18 09:55:11.922235904
1275,1668765313.641951,30,2022-11-18 09:55:13.641950976
1274,1668765315.378949,30,2022-11-18 09:55:15.378948864
1273,1668765317.062024,30,2022-11-18 09:55:17.062024192
1272,1668765318.782239,30,2022-11-18 09:55:18.782238976
1271,1668765320.479974,30,2022-11-18 09:55:20.479974144
1257,1668765322.221257,30,2022-11-18 09:55:22.221256960
1258,1668765324.065017,30,2022-11-18 09:55:24.065017088
1259,1668765325.76032,30,2022-11-18 09:55:25.760320000
1260,1668765327.501235,30,2022-11-18 09:55:27.501234944
1261,1668765329.181984,30,2022-11-18 09:55:29.181984000
1262,1668765330.981955,30,2022-11-18 09:55:30.981955072
1256,1668765332.739026,30,2022-11-18 09:55:32.739026176
1263,1668765334.45866,30,2022-11-18 09:55:34.458659840
1265,1668765336.159239,30,2022-11-18 09:55:36.159239168
1266,1668765337.879441,30,2022-11-18 09:55:37.879440896
1267,1668765339.62154,30,2022-11-18 09:55:39.621540096
1268,1668765341.341619,30,2022-11-18 09:55:41.341618944
1269,1668765343.039709,30,2022-11-18 09:55:43.039709184
1270,1668765344.724309,30,2022-11-18 09:55:44.724308992
1288,1668765346.457535,30,2022-11-18 09:55:46.457534976
1289,1668765348.138952,30,2022-11-18 09:55:48.138951936
1290,1668765349.899785,30,2022-11-18 09:55:49.899784960
1307,1668765351.62142,30,2022-11-18 09:55:51.621420032
1321,1668765353.362012,30,2022-11-18 09:55:53.362011904
1320,1668765355.085818,30,2022-11-18 09:55:55.085818112
1319,1668765356.789163,30,2022-11-18 09:55:56.789163008
1318,1668765358.521314,30,2022-11-18 09:55:58.521313792
1317,1668765360.27822,30,2022-11-18 09:56:00.278220032
1316,1668765361.939597,30,2022-11-18 09:56:01.939596800
1315,1668765363.640339,30,2022-11-18 09:56:03.640338944
1314,1668765365.379817,30,2022-11-18 09:56:05.379816960
1313,1668765367.0814,30,2022-11-18 09:56:07.081399808
1312,1668765368.798827,30,2022-11-18 09:56:08.798827008
1311,1668765370.561362,30,2022-11-18 09:56:10.561361920
1310,1668765372.199288,30,2022-11-18 09:56:12.199287808
1309,1668765373.939323,30,2022-11-18 09:56:13.939322880
1308,1668765375.680565,30,2022-11-18 09:56:15.680564992
1306,1668765377.404576,30,2022-11-18 09:56:17.404576000
1291,1668765379.082058,30,2022-11-18 09:56:19.082057984
1305,1668765380.838975,30,2022-11-18 09:56:20.838974976
1304,1668765382.563861,30,2022-11-18 09:56:22.563860992
1303,1668765384.439829,30,2022-11-18 09:56:24.439828992
1302,1668765385.95917,30,2022-11-18 09:56:25.959170048
1301,1668765387.819718,30,2022-11-18 09:56:27.819717888
1300,1668765389.541975,30,2022-11-18 09:56:29.541975040
1299,1668765391.281776,30,2022-11-18 09:56:31.281775872
1298,1668765392.978919,30,2022-11-18 09:56:32.978918912
1297,1668765394.699883,30,2022-11-18 09:56:34.699883008
1296,1668765396.456484,30,2022-11-18 09:56:36.456484096
1295,1668765398.178519,30,2022-11-18 09:56:38.178519040
1294,1668765399.922728,30,2022-11-18 09:56:39.922727936
1293,1668765401.760458,30,2022-11-18 09:56:41.760457984
1292,1668765403.476532,30,2022-11-18 09:56:43.476531968
1664,1668765405.137352,30,2022-11-18 09:56:45.137351936
1392,1668765516.843718,30,2022-11-18 09:58:36.843718144
1941,1668828820.162857,30,2022-11-19 03:33:40.162856960
1950,1668828821.662938,30,2022-11-19 03:33:41.662938112
1949,1668828823.47801,30,2022-11-19 03:33:43.478009856
1948,1668828825.07893,30,2022-11-19 03:33:45.078929920
1947,1668828826.89829,30,2022-11-19 03:33:46.898289920
1946,1668828828.927669,30,2022-11-19 03:33:48.927668992
1945,1668828830.858606,30,2022-11-19 03:33:50.858606080
1944,1668828832.923268,30,2022-11-19 03:33:52.923268096
1943,1668828834.800839,30,2022-11-19 03:33:54.800838912
1942,1668828836.499145,30,2022-11-19 03:33:56.499144960
1962,1668828838.201045,30,2022-11-19 03:33:58.201044992
1963,1668828839.909996,30,2022-11-19 03:33:59.909996032
1964,1668828841.582677,30,2022-11-19 03:34:01.582676992
1965,1668828843.511735,30,2022-11-19 03:34:03.511735040
1984,1668828845.00404,30,2022-11-19 03:34:05.004039936
1983,1668828846.699787,30,2022-11-19 03:34:06.699787008
1982,1668828848.423494,30,2022-11-19 03:34:08.423494144
1981,1668828850.121979,30,2022-11-19 03:34:10.121978880
1980,1668828851.841649,30,2022-11-19 03:34:11.841649152
1979,1668828853.598876,30,2022-11-19 03:34:13.598875904
1978,1668828855.242548,30,2022-11-19 03:34:15.242547968
1977,1668828857.118713,30,2022-11-19 03:34:17.118712832
1976,1668828858.723558,30,2022-11-19 03:34:18.723557888
1975,1668828860.363005,30,2022-11-19 03:34:20.363004928
1974,1668828862.083856,30,2022-11-19 03:34:22.083856128
1973,1668828863.782638,30,2022-11-19 03:34:23.782638080
1972,1668828865.460642,30,2022-11-19 03:34:25.460642048
1971,1668828867.200412,30,2022-11-19 03:34:27.200412160
1970,1668828868.88051,30,2022-11-19 03:34:28.880510208
1969,1668828870.559089,30,2022-11-19 03:34:30.559088896
1968,1668828872.259377,30,2022-11-19 03:34:32.259376896
1954,1668828873.984019,30,2022-11-19 03:34:33.984018944
1986,1668828875.659358,30,2022-11-19 03:34:35.659357952
1966,1668828877.340946,30,2022-11-19 03:34:37.340945920
1967,1668828879.081474,30,2022-11-19 03:34:39.081474048
1955,1669416526.052116,30,2022-11-25 22:48:46.052115968
1956,1669416527.770993,30,2022-11-25 22:48:47.770992896
1957,1669416529.451598,30,2022-11-25 22:48:49.451597824
1958,1669416531.13374,30,2022-11-25 22:48:51.133740032
1959,1669416533.051781,30,2022-11-25 22:48:53.051780864
1960,1669416534.736519,30,2022-11-25 22:48:54.736519168
1961,1669416536.412227,30,2022-11-25 22:48:56.412226816
1985,1669416538.212911,30,2022-11-25 22:48:58.212910848
1952,1669416540.018091,30,2022-11-25 22:49:00.018091008
1987,1669416541.715747,30,2022-11-25 22:49:01.715747072
2020,1669416543.473679,30,2022-11-25 22:49:03.473679104
2012,1669416545.129664,30,2022-11-25 22:49:05.129664000
2013,1669416546.833803,30,2022-11-25 22:49:06.833803008
2014,1669416548.549572,30,2022-11-25 22:49:08.549572096
2015,1669416550.210487,30,2022-11-25 22:49:10.210486784
2017,1669416551.891305,30,2022-11-25 22:49:11.891304960
2018,1669416553.631188,30,2022-11-25 22:49:13.631187968
2019,1669416555.311721,30,2022-11-25 22:49:15.311720960
2002,1669416556.998749,30,2022-11-25 22:49:16.998748928
1998,1669416558.697856,30,2022-11-25 22:49:18.697856000
2016,1669416560.416122,30,2022-11-25 22:49:20.416121856
2011,1669416562.110998,30,2022-11-25 22:49:22.110998016
2024,1669416563.816256,30,2022-11-25 22:49:23.816256000
2028,1669416565.557309,30,2022-11-25 22:49:25.557308928
2010,1669416567.210518,30,2022-11-25 22:49:27.210517760
1997,1669416568.932943,30,2022-11-25 22:49:28.932943104
2000,1669416570.614596,30,2022-11-25 22:49:30.614595840
2005,1669416572.291003,30,2022-11-25 22:49:32.291002880
2029,1669416573.972035,30,2022-11-25 22:49:33.972034816
1988,1669416575.670132,30,2022-11-25 22:49:35.670131968
2007,1669416577.39347,30,2022-11-25 22:49:37.393469952
2006,1669416579.172251,30,2022-11-25 22:49:39.172250880
2004,1669416580.918679,30,2022-11-25 22:49:40.918679040
2003,1669416583.03291,30,2022-11-25 22:49:43.032910080
2001,1669416584.712503,30,2022-11-25 22:49:44.712503040
1999,1669416586.392257,30,2022-11-25 22:49:46.392257024
1996,1669416588.077535,30,2022-11-25 22:49:48.077534976
1995,1669416589.814055,30,2022-11-25 22:49:49.814054912
1994,1669416591.493966,30,2022-11-25 22:49:51.493966080
1993,1669416593.352157,30,2022-11-25 22:49:53.352157184
1992,1669416595.091828,30,2022-11-25 22:49:55.091828224
1991,1669416596.771594,30,2022-11-25 22:49:56.771593984
1990,1669416598.494687,30,2022-11-25 22:49:58.494686976
1989,1669416600.192939,30,2022-11-25 22:50:00.192939008
2008,1669416601.917776,30,2022-11-25 22:50:01.917776128
2009,1669416603.575771,30,2022-11-25 22:50:03.575771136
2021,1669416605.236586,30,2022-11-25 22:50:05.236585984
2027,1669416606.932143,30,2022-11-25 22:50:06.932142848
2026,1669416608.655139,30,2022-11-25 22:50:08.655139072
2025,1669416610.395434,30,2022-11-25 22:50:10.395433984
2023,1669416612.21302,30,2022-11-25 22:50:12.213020160
2022,1669416613.933337,30,2022-11-25 22:50:13.933337088
1951,1669416615.616211,30,2022-11-25 22:50:15.616210944
1940,1669416617.370575,30,2022-11-25 22:50:17.370574848
1803,1669416619.03708,30,2022-11-25 22:50:19.037080064
1938,1669416620.731393,30,2022-11-25 22:50:20.731393024
1766,1669416622.51259,30,2022-11-25 22:50:22.512589824
1765,1669416624.236079,30,2022-11-25 22:50:24.236079104
1764,1669416625.962308,30,2022-11-25 22:50:25.962307840
1763,1669416627.576042,30,2022-11-25 22:50:27.576041984
1762,1669416629.233653,30,2022-11-25 22:50:29.233652992
1761,1669416630.972837,30,2022-11-25 22:50:30.972836864
1760,1669416632.654028,30,2022-11-25 22:50:32.654028032
1759,1669416634.395455,30,2022-11-25 22:50:34.395454976
1758,1669416636.073686,30,2022-11-25 22:50:36.073685760
1757,1669416637.792024,30,2022-11-25 22:50:37.792023808
1756,1669416639.449804,30,2022-11-25 22:50:39.449804032
1755,1669416641.172925,30,2022-11-25 22:50:41.172924928
1754,1669416642.851414,30,2022-11-25 22:50:42.851414016
1753,1669416644.532641,30,2022-11-25 22:50:44.532641024
1751,1669416646.214126,30,2022-11-25 22:50:46.214126080
1736,1669416647.89521,30,2022-11-25 22:50:47.895209984
1750,1669416649.63525,30,2022-11-25 22:50:49.635250176
1749,1669416651.355934,30,2022-11-25 22:50:51.355933952
1748,1669416653.053258,30,2022-11-25 22:50:53.053257984
1747,1669416654.793834,30,2022-11-25 22:50:54.793833984
1746,1669416656.474251,30,2022-11-25 22:50:56.474251008
1745,1669416658.154168,30,2022-11-25 22:50:58.154167808
1744,1669416659.851945,30,2022-11-25 22:50:59.851944960
1743,1669416661.573981,30,2022-11-25 22:51:01.573980928
1742,1669416663.253046,30,2022-11-25 22:51:03.253046016
1741,1669416664.951332,30,2022-11-25 22:51:04.951332096
1740,1669416666.673438,30,2022-11-25 22:51:06.673437952
1739,1669416668.411461,30,2022-11-25 22:51:08.411461120
1738,1669416670.03732,30,2022-11-25 22:51:10.037319936
1737,1669416671.742139,30,2022-11-25 22:51:11.742139136
1767,1669416673.455513,30,2022-11-25 22:51:13.455513088
1752,1669416675.235049,30,2022-11-25 22:51:15.235048960
1768,1669416676.891092,30,2022-11-25 22:51:16.891091968
1786,1669416678.593671,30,2022-11-25 22:51:18.593671168
1800,1669416680.370416,30,2022-11-25 22:51:20.370415872
1799,1669416682.031113,30,2022-11-25 22:51:22.031112960
1798,1669416685.169018,30,2022-11-25 22:51:25.169018112
1797,1669416686.751212,30,2022-11-25 22:51:26.751211776
1796,1669416688.451738,30,2022-11-25 22:51:28.451738112
1795,1669416691.650924,30,2022-11-25 22:51:31.650924032
1794,1669416693.499804,30,2022-11-25 22:51:33.499803904
1793,1669416695.332999,30,2022-11-25 22:51:35.332998912
1792,1669416697.049987,30,2022-11-25 22:51:37.049987072
1791,1669416698.852905,30,2022-11-25 22:51:38.852904960
1790,1669416700.515846,30,2022-11-25 22:51:40.515845888
1789,1669416702.209801,30,2022-11-25 22:51:42.209800960
1788,1669416704.070755,30,2022-11-25 22:51:44.070755072
1787,1669416705.671372,30,2022-11-25 22:51:45.671372032
1785,1669416707.309962,30,2022-11-25 22:51:47.309961984
1770,1669416709.031103,30,2022-11-25 22:51:49.031102976
1784,1669416710.814053,30,2022-11-25 22:51:50.814053120
1711,1669416712.432008,30,2022-11-25 22:51:52.432007936
1710,1669416714.131873,30,2022-11-25 22:51:54.131872768
1709,1669416715.828982,30,2022-11-25 22:51:55.828982016
1708,1669416717.554138,30,2022-11-25 22:51:57.554137856
1707,1669416719.233264,30,2022-11-25 22:51:59.233263872
1706,1669416720.915041,30,2022-11-25 22:52:00.915041024
1705,1669416722.611898,30,2022-11-25 22:52:02.611897856
1704,1669416724.35132,30,2022-11-25 22:52:04.351320064
1703,1669416726.033466,30,2022-11-25 22:52:06.033466112
1801,1669416727.694312,30,2022-11-25 22:52:07.694312192
1675,1669416729.448798,30,2022-11-25 22:52:09.448797952
1802,1669416731.135047,30,2022-11-25 22:52:11.135046912
1812,1669416732.832798,30,2022-11-25 22:52:12.832797952
1903,1669416734.572161,30,2022-11-25 22:52:14.572161024
1902,1669416736.350565,30,2022-11-25 22:52:16.350564864
1901,1669416738.510745,30,2022-11-25 22:52:18.510745088
1900,1669416740.239887,30,2022-11-25 22:52:20.239887104
1899,1669416741.910513,30,2022-11-25 22:52:21.910512896
1898,1669416743.652751,30,2022-11-25 22:52:23.652750848
1897,1669416745.290998,30,2022-11-25 22:52:25.290998016
1896,1669416747.010521,30,2022-11-25 22:52:27.010520832
1895,1669416748.691611,30,2022-11-25 22:52:28.691611136
1894,1669416750.370487,30,2022-11-25 22:52:30.370487040
1893,1669416752.129034,30,2022-11-25 22:52:32.129033984
1892,1669416753.909365,30,2022-11-25 22:52:33.909364992
1891,1669416755.489248,30,2022-11-25 22:52:35.489248000
1890,1669416758.154214,30,2022-11-25 22:52:38.154213888
1888,1669416759.85178,30,2022-11-25 22:52:39.851779840
1873,1669416761.533975,30,2022-11-25 22:52:41.533974784
1887,1669416763.215703,30,2022-11-25 22:52:43.215703040
1886,1669416765.374557,30,2022-11-25 22:52:45.374556928
1885,1669416767.173868,30,2022-11-25 22:52:47.173868032
1884,1669416768.852921,30,2022-11-25 22:52:48.852921088
1883,1669416770.532519,30,2022-11-25 22:52:50.532519168
1882,1669416772.212803,30,2022-11-25 22:52:52.212802816
